id,carat,cut,color,clarity,depth,table,x,y,z,price
24469,0.62,Ideal,G,IF,60.3,57.0,5.54,5.61,3.35,3378
3547,0.32,Ideal,E,VS2,61.7,56.0,4.44,4.41,2.73,900
4790,0.9,Very Good,F,SI1,63.1,56.0,6.17,6.12,3.88,4103
4806,0.32,Ideal,D,VS2,61.5,56.0,4.39,4.42,2.71,758
3411,1.5,Very Good,J,VS2,60.5,63.0,7.32,7.27,4.41,7308
1324,0.82,Premium,J,SI1,61.2,58.0,5.99,6.04,3.68,2168
24421,1.04,Ideal,I,SI1,62.2,56.0,6.51,6.47,4.04,4484
22809,0.4,Ideal,E,VS2,61.1,56.0,4.75,4.77,2.91,912
12257,0.51,Very Good,G,VS1,62.4,60.0,5.05,5.08,3.16,1752
23093,0.7,Ideal,E,SI2,60.5,56.0,5.8,5.77,3.5,2375
14325,0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,696
14778,0.52,Ideal,G,VVS1,62.0,55.0,5.15,5.18,3.2,2029
8897,0.7,Ideal,I,VS2,62.5,54.0,5.68,5.71,3.56,2390
17982,0.32,Very Good,G,VS2,61.9,56.0,4.36,4.39,2.71,576
18267,1.6,Very Good,I,VS1,58.6,58.0,7.66,7.72,4.51,10824
2393,0.33,Premium,H,VS1,59.5,59.0,4.53,4.48,2.68,743
6622,0.72,Ideal,F,SI2,61.2,54.0,5.81,5.86,3.57,2422
11645,0.6,Very Good,G,VVS1,60.0,58.0,5.53,5.43,3.29,2485
18092,1.01,Premium,F,VS2,61.7,58.0,6.47,6.43,3.98,7240
3754,0.3,Good,G,VVS2,63.5,56.0,4.29,4.34,2.74,684
2265,0.53,Premium,D,VS2,60.2,58.0,5.26,5.23,3.16,1904
24054,0.55,Very Good,G,VS2,62.3,56.0,5.24,5.29,3.28,1551
26095,1.01,Ideal,I,VS1,62.6,56.0,6.42,6.36,4.0,4808
19900,0.41,Ideal,D,VS1,61.1,56.0,4.8,4.83,2.94,1427
13083,1.07,Premium,E,SI2,61.3,59.0,6.58,6.64,4.05,4943
3772,0.62,Premium,E,VS1,62.2,58.0,5.41,5.46,3.38,2196
24041,0.5,Good,H,VS2,56.3,65.0,5.21,5.24,2.94,1239
17408,2.05,Ideal,H,SI1,62.4,57.0,8.14,8.08,5.06,17294
7542,1.5,Very Good,E,SI2,62.7,59.0,7.22,7.3,4.55,8167
17700,0.3,Premium,H,VVS1,62.3,58.0,4.32,4.29,2.68,878
6831,2.13,Very Good,G,SI2,61.5,57.0,8.27,8.34,5.11,15454
22281,0.91,Very Good,D,SI1,62.8,57.0,6.12,6.17,3.86,4303
21589,0.55,Good,D,SI2,63.3,56.0,5.21,5.24,3.31,1272
13596,0.34,Ideal,H,VS2,62.2,56.0,4.53,4.48,2.8,689
9964,2.02,Premium,I,SI2,59.4,59.0,8.21,8.25,4.89,14211
8851,0.3,Ideal,I,VS1,61.0,58.0,4.3,4.33,2.63,491
7832,1.14,Very Good,I,VS1,63.3,56.0,6.68,6.6,4.2,5148
3053,1.14,Ideal,G,VS1,60.9,57.0,6.7,6.82,4.12,7750
8992,0.7,Very Good,G,VVS2,60.0,60.0,5.78,5.85,3.49,3235
17643,1.18,Ideal,I,SI1,62.2,56.0,6.85,6.75,4.23,5088
17715,0.77,Ideal,F,SI1,61.3,56.0,5.91,5.94,3.63,2717
12113,2.51,Very Good,I,SI2,62.3,57.0,8.69,8.76,5.44,18090
6268,0.3,Ideal,F,VS1,61.9,55.1,4.31,4.34,2.68,652
24641,1.2,Ideal,J,VS2,61.6,54.0,6.88,6.82,4.22,4099
19687,0.43,Premium,D,SI2,60.7,58.0,4.85,4.91,2.96,716
22147,0.96,Ideal,G,VS1,61.1,56.0,6.34,6.39,3.89,6807
3386,0.24,Very Good,F,VS1,63.0,59.0,3.93,3.97,2.49,419
16659,0.41,Very Good,E,SI1,60.5,61.0,4.78,4.8,2.9,755
20540,1.05,Very Good,H,SI2,63.8,58.0,6.38,6.45,4.09,4112
1106,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,3095
24909,1.02,Very Good,F,VS1,61.9,59.0,6.38,6.44,3.97,7257
24446,1.11,Fair,H,SI1,65.7,61.0,6.42,6.39,4.21,5178
15476,0.31,Ideal,D,VS1,61.6,55.0,4.3,4.33,2.66,713
12565,0.3,Premium,F,VS2,62.8,58.0,4.29,4.24,2.68,776
4344,0.3,Premium,G,VS1,61.7,56.0,4.33,4.29,2.66,776
3029,1.33,Very Good,H,SI2,63.5,57.0,6.99,6.88,4.4,5586
26845,1.01,Good,G,VS2,63.6,60.0,6.35,6.3,4.02,5701
1692,0.71,Ideal,I,SI1,62.5,57.0,5.69,5.74,3.57,2218
3274,0.43,Ideal,I,VS1,61.8,55.0,4.88,4.9,3.02,1218
25888,0.33,Ideal,E,VVS1,61.7,56.0,4.42,4.46,2.74,984
2648,0.28,Very Good,F,IF,62.2,55.0,4.23,4.26,2.64,612
5198,0.3,Ideal,F,IF,60.9,56.0,4.32,4.35,2.64,892
1033,0.9,Ideal,D,SI1,61.3,58.0,6.16,6.21,3.79,4661
22032,0.7,Ideal,E,SI2,62.0,56.0,5.71,5.74,3.55,2061
14037,0.51,Very Good,D,VVS2,63.1,58.0,5.1,5.07,3.21,2289
25866,0.51,Ideal,H,VS2,61.2,53.0,5.22,5.18,3.18,1312
22679,0.4,Ideal,E,SI1,62.0,57.0,4.78,4.74,2.95,945
10917,0.31,Very Good,F,VVS1,61.8,59.0,4.33,4.35,2.68,897
5649,1.22,Ideal,I,VS1,61.9,55.7,6.81,6.84,4.23,6469
10354,0.55,Ideal,E,VS1,61.2,54.0,5.3,5.32,3.25,1996
974,1.5,Good,G,SI1,59.7,65.0,7.46,7.34,4.42,9954
11212,1.5,Ideal,F,VS2,60.3,57.0,7.42,7.33,4.45,12641
25967,0.43,Ideal,D,VS1,61.9,55.0,4.87,4.85,3.01,1264
12921,1.0,Premium,G,SI2,62.9,60.0,6.35,6.3,3.98,4227
1014,0.25,Very Good,E,VVS1,60.2,59.0,4.11,4.13,2.48,575
952,2.61,Ideal,I,SI2,62.1,56.0,8.85,8.73,5.46,18756
23935,0.7,Ideal,G,VS2,62.9,56.0,5.7,5.65,3.57,2375
4792,0.34,Premium,G,VS2,60.2,58.0,4.56,4.51,2.73,765
13468,0.3,Premium,I,VVS1,61.1,59.0,4.33,4.31,2.64,709
24344,0.3,Ideal,H,VS1,61.3,56.0,4.33,4.31,2.65,675
23183,0.53,Ideal,G,VVS2,61.0,56.0,5.21,5.25,3.19,1946
22162,0.33,Premium,J,VS1,61.5,61.0,4.46,4.39,2.72,557
25466,0.72,Ideal,F,VS2,61.3,56.0,5.78,5.8,3.55,3151
26217,1.43,Premium,F,SI1,61.5,58.0,7.27,7.22,4.45,8809
14355,0.41,Very Good,G,VS2,61.0,56.0,4.81,4.83,2.94,827
26035,1.02,Ideal,E,VS1,60.1,57.0,6.59,6.52,3.94,8244
24265,0.32,Premium,D,SI1,60.2,58.0,4.43,4.4,2.66,756
5235,0.34,Ideal,H,VVS2,60.9,55.0,4.52,4.54,2.75,652
10400,0.42,Ideal,G,VVS1,61.6,55.0,4.82,4.85,2.98,1179
26357,1.15,Ideal,G,SI2,62.4,56.0,6.7,6.74,4.19,4877
12682,0.51,Very Good,H,VVS1,63.2,57.0,5.06,5.1,3.21,1744
815,0.73,Ideal,F,VS2,62.6,56.0,5.77,5.74,3.6,2762
1724,0.7,Very Good,F,SI1,61.7,61.0,5.67,5.7,3.51,2230
17350,0.9,Very Good,F,SI2,62.4,59.0,6.12,6.16,3.83,3519
4576,0.32,Ideal,H,IF,61.6,54.0,4.41,4.49,2.74,814
7535,0.34,Ideal,G,VVS2,61.9,57.0,4.48,4.44,2.76,995
16739,0.51,Very Good,E,VS1,61.6,59.0,5.1,5.12,3.15,1778
5776,0.9,Premium,G,VS2,61.7,59.0,6.14,6.22,3.81,4269
9495,0.36,Ideal,H,SI1,,57.0,4.6,4.57,2.82,648
1019,0.31,Ideal,G,VVS1,62.5,56.0,4.29,4.34,2.69,772
25572,0.4,Good,I,VVS1,63.9,56.0,4.64,4.68,2.98,842
24821,0.35,Very Good,H,SI1,63.2,57.0,4.51,4.48,2.84,647
12156,1.01,Fair,G,SI1,66.9,56.0,6.15,6.22,4.14,4102
2483,0.5,Ideal,D,VS2,61.2,55.0,5.12,5.07,3.12,1808
24298,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,1007
19761,0.51,Premium,F,VVS2,62.3,58.0,5.08,5.1,3.17,1953
19509,0.52,Premium,E,VS2,62.5,56.0,5.18,5.15,3.23,1815
11291,0.96,Fair,H,SI2,67.6,63.0,5.99,5.84,4.01,2672
803,0.4,Very Good,D,VS1,63.1,55.0,4.7,4.74,2.98,967
17065,2.11,Premium,I,SI2,,56.0,8.23,8.13,5.1,13701
15470,0.41,Premium,G,VS1,61.5,58.0,4.8,4.76,2.94,961
6895,2.01,Premium,I,SI2,62.3,59.0,8.01,7.97,4.98,12182
14689,0.41,Very Good,F,SI1,63.1,56.0,4.73,4.69,2.97,878
15490,0.67,Very Good,G,VVS1,62.0,56.0,5.6,5.62,3.48,3178
1899,0.54,Ideal,E,VS2,61.6,59.0,5.21,5.24,3.22,1695
12475,0.7,Very Good,I,SI1,61.1,56.0,5.74,5.75,3.51,2021
10669,1.12,Very Good,G,SI1,61.1,59.0,6.69,6.73,4.1,5361
9517,1.5,Good,G,VS1,63.8,59.0,7.16,7.22,4.59,11524
19985,1.65,Very Good,H,VS1,62.0,58.0,7.56,7.66,4.72,12773
17402,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2112
9062,0.5,Ideal,E,VVS2,62.2,54.0,5.09,5.11,3.17,2889
24652,2.06,Premium,I,VS1,58.4,55.0,8.42,8.35,4.9,15393
12932,0.35,Premium,E,VVS2,60.2,58.0,4.66,4.61,2.79,1024
4145,0.51,Premium,D,SI1,59.9,61.0,5.18,5.14,3.09,1574
7007,1.34,Ideal,G,VS1,62.7,57.0,7.1,7.04,4.43,10070
2811,1.03,Fair,G,SI1,66.1,56.0,6.26,6.2,4.12,3052
4245,2.01,Fair,J,SI1,64.4,61.0,7.74,7.78,5.0,11212
5850,0.71,Very Good,E,SI1,59.3,55.0,5.83,5.9,3.48,2573
21923,0.72,Very Good,G,SI1,63.3,53.0,5.73,5.68,3.61,2318
21413,0.76,Ideal,D,VS2,63.0,56.0,5.83,5.79,3.66,3248
18415,1.01,Premium,G,SI1,62.6,60.0,6.39,6.35,3.99,4338
774,0.91,Ideal,I,VS1,62.1,57.0,6.2,6.23,3.86,3906
7524,0.42,Ideal,D,VS2,62.1,54.0,4.8,4.83,2.99,1031
10229,1.13,Good,F,SI2,64.0,58.0,6.58,6.52,4.19,4025
16962,1.5,Premium,G,VS2,62.5,59.0,7.27,7.23,4.53,12787
23128,0.9,Very Good,H,SI2,59.6,59.0,6.38,6.24,3.76,3250
19665,1.0,Premium,G,VS2,59.3,60.0,6.55,6.51,3.87,6048
20859,1.21,Premium,F,SI2,61.5,61.0,6.82,6.77,4.18,5387
13466,1.57,Ideal,F,SI1,61.1,55.0,7.53,7.55,4.61,12320
22933,1.03,Premium,G,SI1,61.6,59.0,6.53,6.5,4.01,4900
21655,0.7,Ideal,G,SI1,62.4,56.0,5.66,5.69,3.54,2276
18516,0.32,Ideal,D,VVS2,61.2,56.0,4.39,4.43,2.7,803
3477,0.7,Ideal,I,VS2,61.2,55.0,5.75,5.77,3.53,2249
13591,1.11,Premium,J,SI1,59.5,58.0,6.89,6.77,4.07,3524
22855,0.5,Very Good,E,VS2,61.3,58.0,5.06,5.12,3.12,1624
15260,1.26,Ideal,D,VS2,62.5,57.0,6.9,6.85,4.3,8256
13091,0.5,Ideal,E,SI1,61.9,55.0,5.18,5.12,3.19,1409
8705,0.3,Ideal,E,SI1,62.9,57.0,4.32,4.27,2.7,675
16580,0.91,Very Good,G,SI1,62.8,56.0,6.16,6.2,3.88,4922
1770,0.38,Ideal,D,VVS2,61.3,56.0,4.63,4.73,2.87,1200
9890,0.43,Very Good,F,SI1,62.5,56.0,4.82,4.85,3.02,792
4429,0.31,Ideal,G,VS2,61.4,56.0,4.34,4.37,2.67,574
13627,1.14,Premium,H,VS2,61.7,60.0,6.74,6.67,4.14,5937
18091,1.26,Ideal,H,VS1,61.4,56.0,7.01,6.97,4.29,7691
19130,0.28,Ideal,E,VVS2,60.3,57.0,4.21,4.25,2.55,646
25392,0.3,Very Good,H,SI1,,62.0,4.24,4.3,2.63,421
26901,1.1,Ideal,F,SI2,60.4,55.0,6.73,6.77,4.08,4809
18438,1.0,Good,H,SI2,63.4,61.0,6.29,6.33,4.0,3850
8880,0.71,Ideal,H,VVS1,60.4,57.0,5.78,5.81,3.5,2867
17602,0.23,Very Good,F,VVS2,60.3,58.0,3.99,4.03,2.42,530
22621,1.53,Ideal,H,SI2,59.6,57.0,7.46,7.38,4.42,5631
3112,1.32,Very Good,H,SI1,62.3,58.0,6.96,7.0,4.35,7389
23848,0.54,Ideal,G,VS1,62.2,56.0,5.19,5.23,3.24,1637
5548,1.1,Ideal,F,VVS1,62.7,57.0,6.57,6.63,4.14,10861
15619,1.15,Ideal,E,SI1,62.7,56.0,6.73,6.7,4.21,5526
20406,0.41,Very Good,G,VS1,60.6,56.0,4.83,4.87,2.94,976
15001,0.43,Premium,E,SI2,61.0,60.0,4.94,4.87,2.99,903
21911,0.41,Very Good,F,SI1,62.5,58.0,4.74,4.77,2.97,702
12580,0.24,Very Good,F,VVS2,62.0,58.0,3.95,3.98,2.46,552
1784,1.02,Very Good,D,SI1,63.3,60.0,6.33,6.38,4.02,5778
19897,0.41,Ideal,F,SI1,62.9,56.0,4.73,4.71,2.97,969
20984,0.54,Very Good,E,SI2,62.4,57.7,5.19,5.2,3.25,1278
19639,0.32,Premium,H,IF,61.8,58.0,4.35,4.39,2.7,763
3774,1.74,Premium,G,VS1,61.7,58.0,7.78,7.69,4.77,17904
11009,0.3,Good,J,SI1,63.8,56.0,4.23,4.26,2.71,351
3796,0.3,Premium,G,VVS2,60.8,58.0,4.38,4.34,2.65,878
11317,0.43,Ideal,D,VS1,62.1,55.0,4.83,4.86,3.01,1207
24949,0.32,Premium,F,VVS2,61.8,60.0,4.41,4.36,2.71,1008
24331,0.41,Ideal,E,SI2,61.2,56.0,4.81,4.84,2.95,760
9428,2.1,Premium,J,SI1,62.9,58.0,8.15,8.09,5.11,13930
23257,0.33,Ideal,E,VVS2,61.2,57.0,4.47,4.45,2.73,1114
24835,0.35,Ideal,H,IF,62.1,54.0,4.55,4.59,2.84,887
25410,1.64,Premium,E,SI2,61.9,61.0,7.54,7.51,4.66,8835
20283,0.36,Ideal,G,VS2,60.6,56.0,4.62,4.67,2.81,664
26838,0.26,Ideal,I,VS1,61.6,54.0,4.08,4.12,2.53,578
7433,1.23,Very Good,H,VS2,61.6,59.0,6.84,6.86,4.22,6459
25473,0.54,Ideal,H,VVS1,61.9,54.0,5.22,5.25,3.24,1774
6337,1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,7127
21884,1.33,Ideal,I,VS2,62.5,54.0,7.02,7.05,4.4,7186
17863,2.21,Very Good,F,SI2,61.0,58.0,8.36,8.43,5.12,18483
20966,0.54,Ideal,G,VS1,61.6,56.0,5.24,5.28,3.24,1957
19681,0.72,Ideal,D,SI2,62.3,57.0,5.8,5.75,3.6,2457
14125,0.32,Ideal,D,SI1,62.6,55.0,4.36,4.39,2.74,589
17128,1.02,Premium,G,VS2,62.6,59.0,6.39,6.43,4.01,5978
19824,2.16,Ideal,H,SI1,61.9,57.0,8.3,8.38,5.16,17820
1037,2.01,Good,D,SI2,59.9,65.0,8.0,8.07,4.81,16624
8989,2.02,Ideal,H,SI1,62.0,56.0,8.06,8.13,5.02,17392
5745,0.71,Ideal,E,VS1,62.1,53.0,5.76,5.73,3.57,2963
20942,1.21,Premium,F,VS2,61.6,58.0,6.88,6.79,4.21,8660
11751,1.56,Ideal,H,SI2,62.4,55.0,7.39,7.48,4.64,9081
2579,0.33,Ideal,H,IF,61.6,55.0,4.48,4.51,2.77,838
14907,0.4,Very Good,H,VS1,61.8,53.0,4.76,4.78,2.95,770
2336,2.07,Very Good,H,SI1,59.8,58.0,8.23,8.26,4.93,17019
25376,0.51,Ideal,D,VS2,61.2,55.0,5.16,5.18,3.16,1787
4175,1.39,Ideal,J,VS2,60.3,57.0,7.26,7.24,4.37,6366
15871,0.82,Very Good,E,SI1,63.2,57.0,5.92,5.97,3.76,2741
19386,1.08,Good,E,SI1,58.4,60.0,6.71,6.74,3.93,5575
14756,0.33,Ideal,E,VVS1,62.6,58.0,4.36,4.4,2.74,852
1365,0.4,Very Good,E,VS1,61.8,56.0,4.74,4.77,2.94,1053
737,1.57,Ideal,G,SI1,61.7,55.0,7.51,7.44,4.61,8752
10995,0.34,Ideal,H,VS1,62.1,57.0,4.51,4.48,2.79,765
3208,0.54,Ideal,E,SI1,61.5,57.0,5.25,5.22,3.22,1637
8921,0.5,Good,E,VVS2,64.8,58.0,4.97,5.0,3.23,1917
19874,0.43,Very Good,E,VS1,61.9,53.0,4.86,4.89,3.02,1051
17414,0.32,Premium,G,VVS2,,60.0,4.45,4.42,2.67,936
8727,1.06,Premium,D,SI2,60.9,60.0,6.55,6.52,3.98,4155
21831,0.32,Premium,G,IF,59.4,60.0,4.45,4.47,2.65,891
14799,1.64,Ideal,G,VVS2,61.8,56.0,7.59,7.6,4.69,17604
25453,0.75,Ideal,F,SI1,61.5,55.0,5.88,5.9,3.62,3336
3525,1.04,Premium,D,SI2,60.9,57.0,6.54,6.49,3.97,4123
26745,0.8,Premium,H,VS2,61.2,53.0,6.05,5.98,3.68,2867
9287,0.9,Premium,E,VS1,60.1,56.0,6.38,6.3,3.81,5242
13374,0.3,Ideal,G,VVS1,60.4,58.0,4.36,4.38,2.64,747
960,0.91,Ideal,I,VS1,62.5,55.0,6.25,6.2,3.89,3669
11090,1.24,Premium,F,SI1,61.6,59.0,6.86,6.9,4.24,6874
11402,0.26,Ideal,G,IF,62.5,57.0,4.06,4.1,2.55,605
15253,0.7,Good,F,SI1,57.2,63.0,5.84,5.87,3.35,2401
1678,1.1,Very Good,E,SI2,63.3,56.0,6.58,6.53,4.15,4140
20279,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,17422
7364,0.41,Premium,J,VS1,62.1,58.0,4.79,4.75,2.96,830
23124,1.01,Premium,G,VS2,62.5,60.0,6.37,6.31,3.96,5620
15805,0.31,Premium,H,VS2,60.0,60.0,4.43,4.4,2.65,628
4285,0.5,Very Good,G,VVS1,62.3,59.0,5.01,5.04,3.13,1966
26058,1.09,Premium,G,VS2,61.7,58.0,6.6,6.53,4.05,6504
17515,1.52,Ideal,G,VS2,61.5,56.0,7.38,7.45,4.56,13153
2365,0.7,Ideal,H,VVS2,62.2,55.0,5.71,5.76,3.57,3235
24281,1.7,Ideal,E,SI1,60.1,57.0,7.71,7.74,4.64,14623
2025,2.0,Fair,I,SI2,67.7,57.0,7.88,7.64,5.26,10483
3134,0.3,Ideal,F,SI1,61.4,55.0,4.31,4.34,2.65,550
6720,0.29,Very Good,E,VVS2,61.4,58.0,4.25,4.31,2.63,633
9521,1.23,Very Good,H,I1,61.9,60.6,6.79,6.85,4.22,3835
17207,0.41,Very Good,H,SI2,61.5,59.0,4.8,4.82,2.96,593
1001,1.32,Premium,J,VS2,60.4,58.0,7.11,7.14,4.3,5800
25233,0.4,Very Good,G,SI1,60.0,63.0,4.76,4.8,2.87,702
11983,0.32,Premium,D,SI1,62.2,60.0,4.37,4.34,2.71,706
2352,0.9,Premium,H,VVS2,62.0,58.0,6.16,6.13,3.81,4355
9418,0.5,Very Good,H,IF,61.0,60.0,5.08,5.12,3.11,1799
7990,1.07,Very Good,E,SI2,61.7,58.0,6.54,6.56,4.04,5304
13242,0.3,Ideal,G,SI1,62.3,56.0,4.29,4.32,2.68,432
25125,1.5,Very Good,I,SI1,63.1,54.0,7.34,7.31,4.62,8408
5545,0.31,Ideal,G,VS1,61.4,56.0,4.36,4.37,2.68,625
20797,0.3,Very Good,F,SI2,63.3,55.0,4.33,4.29,2.73,506
14075,0.71,Very Good,E,VS2,60.7,56.0,5.81,5.82,3.53,2795
16596,0.7,Premium,H,SI2,61.3,61.0,5.67,5.62,3.46,1749
26526,0.73,Ideal,H,VS2,62.0,54.0,5.79,5.83,3.6,2583
24442,1.1,Ideal,F,VS2,60.7,57.0,6.66,6.7,4.05,8977
15712,0.9,Very Good,G,SI2,63.5,57.0,6.09,6.13,3.88,3350
13172,0.33,Premium,I,SI1,61.3,59.0,4.46,4.51,2.75,445
1658,0.51,Premium,I,SI2,60.4,59.0,5.2,5.17,3.13,956
15074,0.7,Very Good,F,VS1,,57.0,5.69,5.72,3.54,2975
19819,1.5,Fair,E,SI2,59.9,68.0,7.39,7.3,4.4,8190
8017,0.59,Ideal,E,VVS2,61.8,57.0,5.35,5.4,3.32,3026
11436,0.31,Ideal,F,VS2,61.9,54.0,4.35,4.38,2.7,625
26322,1.02,Very Good,F,VVS2,61.0,54.0,6.53,6.58,4.0,9043
21864,1.22,Ideal,H,SI2,61.0,57.0,6.89,6.95,4.22,5099
16888,0.39,Ideal,I,IF,60.8,56.0,4.73,4.75,2.88,865
6956,1.04,Ideal,I,SI1,61.7,57.0,6.49,6.54,4.02,4344
18161,0.41,Very Good,F,SI1,63.0,56.0,4.71,4.78,2.99,705
21026,0.53,Ideal,D,VS2,60.8,56.0,5.24,5.27,3.2,2067
15492,1.54,Ideal,G,VS2,62.0,55.6,7.35,7.44,4.59,13110
6573,0.5,Very Good,F,VS2,60.6,59.0,5.03,5.13,3.08,1333
3669,0.52,Ideal,D,VS2,62.1,57.0,5.13,5.17,3.2,1774
26451,0.4,Ideal,F,SI1,62.9,57.0,4.7,4.68,2.95,945
25910,0.51,Ideal,I,VS2,60.6,57.0,5.16,5.21,3.14,1060
22880,0.34,Premium,E,SI2,61.5,58.0,4.49,4.52,2.77,477
7595,2.18,Ideal,I,SI2,62.5,55.0,8.31,8.34,5.2,15706
20999,0.3,Ideal,D,VS2,61.8,55.0,4.27,4.3,2.65,736
25144,0.7,Ideal,F,SI1,62.0,55.0,5.72,5.7,3.54,2415
20640,0.9,Good,H,SI2,62.4,61.0,6.03,6.11,3.79,3160
26666,0.7,Good,E,VS2,59.2,64.0,5.8,5.75,3.42,2559
12447,1.11,Premium,F,VS1,62.8,56.0,6.62,6.57,4.14,7310
19079,0.53,Ideal,H,VS1,62.1,56.0,5.21,5.19,3.23,1607
8268,0.38,Premium,D,VVS1,60.4,59.0,4.7,4.71,2.84,1400
24473,0.32,Ideal,H,SI1,61.2,56.0,4.43,4.46,2.72,430
5144,1.28,Very Good,F,SI1,63.0,56.0,6.9,7.03,4.39,6566
1596,1.01,Premium,E,SI2,58.6,58.0,6.66,6.62,3.89,4308
24457,0.57,Ideal,G,VS1,61.1,57.0,5.34,5.36,3.27,2060
18286,0.33,Ideal,I,IF,61.6,55.0,4.46,4.47,2.75,694
17182,0.94,Ideal,E,SI2,61.6,57.0,6.29,6.31,3.88,4972
5793,0.9,Good,H,VS2,64.1,56.0,6.0,6.05,3.86,3902
753,1.01,Premium,G,SI2,62.4,58.0,6.41,6.38,3.99,4442
5748,1.22,Very Good,J,VS2,60.8,56.0,6.95,6.91,4.21,5160
22742,0.56,Ideal,D,VS1,60.4,56.0,5.33,5.36,3.23,1924
24382,0.3,Ideal,F,VVS1,,56.0,4.3,4.34,2.69,857
19645,0.7,Ideal,I,VS1,62.1,57.0,5.69,5.71,3.54,2398
25433,0.52,Ideal,D,VS2,61.6,55.0,5.15,5.2,3.19,1822
24357,0.59,Very Good,G,VS1,62.5,53.0,5.46,5.35,3.38,1942
7570,0.41,Ideal,H,VS2,61.5,55.0,4.78,4.81,2.95,743
25470,0.43,Premium,D,SI1,60.1,58.0,4.93,4.89,2.95,1064
20021,0.51,Ideal,H,VVS2,61.6,55.0,5.11,5.14,3.16,1877
23654,0.4,Good,E,SI1,63.8,56.0,4.74,4.7,3.01,882
11396,0.52,Ideal,G,VVS2,61.6,56.0,5.15,5.18,3.18,1784
59,0.5,Good,E,VS2,64.9,59.0,4.89,4.94,3.19,1389
8179,0.36,Very Good,E,VS2,60.4,58.0,4.58,4.62,2.78,677
10436,0.42,Ideal,F,VVS2,61.1,57.0,4.84,4.82,2.95,1221
23201,2.22,Fair,G,SI2,64.4,58.0,8.32,8.15,5.3,12508
16705,2.01,Very Good,I,VS2,62.3,59.0,8.02,8.1,5.02,15965
3395,0.4,Very Good,G,SI1,61.6,59.0,4.66,4.72,2.89,702
20560,2.07,Good,I,VS2,64.1,57.0,8.07,8.0,5.15,15119
9907,1.15,Ideal,F,VVS2,62.1,55.0,6.74,6.69,4.17,8903
5099,1.05,Very Good,H,VS1,63.4,57.0,6.48,6.45,4.1,4969
13989,1.03,Ideal,F,VS2,60.4,56.0,6.59,6.56,3.97,6467
15742,0.96,Premium,I,VS2,60.6,60.0,6.47,6.4,3.9,3808
26198,1.0,Ideal,E,SI2,62.3,57.0,6.33,6.28,3.93,4077
3765,0.3,Premium,F,VS1,61.0,58.0,4.36,4.33,2.65,731
6811,0.54,Very Good,D,SI1,62.1,56.0,5.22,5.25,3.25,1662
17996,0.71,Ideal,I,VVS2,61.6,56.0,5.72,5.8,3.56,2145
21181,1.17,Premium,G,VS1,60.6,60.0,6.81,6.79,4.12,7666
4315,0.48,Very Good,E,VVS1,60.6,56.0,5.13,5.06,3.09,2275
7635,1.51,Premium,I,SI2,62.7,55.0,7.37,7.28,4.59,7766
10132,0.7,Premium,G,VVS2,60.6,60.0,5.77,5.69,3.47,2999
16152,0.34,Very Good,D,SI1,62.8,58.0,4.44,4.48,2.8,626
11700,0.4,Ideal,D,VS1,62.3,56.0,4.74,4.77,2.96,1059
20042,1.07,Premium,G,VS1,61.4,56.0,6.65,6.61,4.07,6076
6078,0.41,Premium,F,VS2,61.3,58.0,4.84,4.79,2.95,1107
17485,0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,802
15150,1.5,Very Good,I,SI2,63.2,52.0,7.28,7.24,4.59,6115
25900,0.5,Good,E,VVS1,58.3,62.0,5.16,5.23,3.03,2008
10430,0.3,Very Good,D,SI1,62.6,59.0,4.24,4.26,2.66,476
2573,1.0,Premium,E,SI2,,61.0,6.44,6.39,3.79,4077
1132,0.41,Premium,F,SI1,61.0,60.0,4.81,4.77,2.92,969
2411,0.4,Ideal,G,VS2,62.9,56.0,4.72,4.69,2.96,1035
21952,1.03,Fair,G,SI1,64.7,63.0,6.36,6.31,4.1,4424
5035,0.32,Ideal,F,IF,60.9,57.0,4.42,4.45,2.7,943
1100,0.3,Good,G,VS1,63.1,58.0,4.24,4.28,2.69,605
3606,0.42,Ideal,G,VS2,61.8,56.0,4.81,4.84,2.98,847
17577,0.32,Good,H,VS2,63.1,55.0,4.33,4.36,2.74,505
9824,0.54,Premium,E,VS2,61.3,59.0,5.26,5.21,3.21,1993
1931,1.06,Ideal,F,VVS2,61.1,57.0,6.62,6.57,4.03,8776
26159,1.01,Very Good,F,VVS1,62.8,60.0,6.4,6.34,4.0,9667
23425,0.35,Ideal,D,SI1,62.3,55.0,4.56,4.52,2.83,827
21798,0.71,Premium,E,VS2,62.4,60.0,5.66,5.68,3.54,2590
26446,0.76,Very Good,H,SI1,62.6,58.0,5.76,5.84,3.63,2396
6335,1.71,Ideal,D,SI1,60.3,60.0,7.69,7.77,4.66,16575
24433,0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,2184
13109,1.51,Good,H,VS2,64.0,59.0,7.25,7.19,4.62,10000
